method-a,method-b,verdict
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.isValid(Ljava/lang/Object;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,org.apache.commons.validator.ValidatorAction.isValid(Ljava/lang/Object;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.isValid(Ljava/lang/Object;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.generateJsFunction()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.isValid(Ljava/lang/Object;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.isValid(Ljava/lang/Object;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.isValid(Ljava/lang/Object;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.onlyReturnErrors(Ljava/util/Map;)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,true-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.generateJsFunction()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.init()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,true-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.generateJsFunction()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.init()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.generateJsFunction()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getDependencyList()Ljava/util/List;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.init()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,spurious-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getConstants()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getParent(Lorg/apache/commons/validator/FormSet;)Lorg/apache/commons/validator/FormSet;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.getValidatorActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.process()V,spurious-spec
org.apache.commons.validator.ValidatorResources.addOldArgRules(Lorg/apache/commons/digester/Digester;)V,org.apache.commons.validator.ValidatorResources.processForms()V,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.getConstants()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.getValidatorActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.process()V,spurious-spec
org.apache.commons.validator.ValidatorResources.addValidatorAction(Lorg/apache/commons/validator/ValidatorAction;)V,org.apache.commons.validator.ValidatorResources.processForms()V,spurious-spec
org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,org.apache.commons.validator.ValidatorResources.getConstants()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,org.apache.commons.validator.ValidatorResources.getValidatorActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,org.apache.commons.validator.ValidatorResources.process()V,spurious-spec
org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,org.apache.commons.validator.ValidatorResources.processForms()V,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.buildKey(Lorg/apache/commons/validator/FormSet;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.getConstants()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.getValidatorActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.process()V,spurious-spec
org.apache.commons.validator.ValidatorResources.getFormSet(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/FormSet;,org.apache.commons.validator.ValidatorResources.processForms()V,spurious-spec
org.apache.commons.validator.ValidatorResources.process()V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.process()V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.process()V,org.apache.commons.validator.ValidatorResources.getValidatorActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.processForms()V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.processForms()V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.processForms()V,org.apache.commons.validator.ValidatorResources.getValidatorActions()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.Var.getName()Ljava/lang/String;,org.apache.commons.validator.Var.getValue()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.isStrict()Z,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.isStrict()Z,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.isStrict()Z,org.apache.commons.validator.routines.AbstractCalendarValidator.getFormat(Ljava/util/Locale;)Ljava/text/Format;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.isStrict()Z,org.apache.commons.validator.routines.AbstractFormatValidator.processParsedValue(Ljava/lang/Object;Ljava/text/Format;)Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.isValid(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Z,org.apache.commons.validator.routines.BigDecimalValidator.isValid(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Z,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.processParsedValue(Ljava/lang/Object;Ljava/text/Format;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.processParsedValue(Ljava/lang/Object;Ljava/text/Format;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.AbstractFormatValidator.processParsedValue(Ljava/lang/Object;Ljava/text/Format;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.getFormat(Ljava/util/Locale;)Ljava/text/Format;,spurious-spec
org.apache.commons.validator.routines.BigDecimalValidator.isValid(Ljava/lang/String;Ljava/lang/String;)Z,org.apache.commons.validator.routines.BigDecimalValidator.isValid(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Z,no-break-pass (direct)
org.apache.commons.validator.routines.CodeValidator.getRegexValidator()Lorg/apache/commons/validator/routines/RegexValidator;,org.apache.commons.validator.routines.CodeValidator.getCheckDigit()Lorg/apache/commons/validator/routines/checkdigit/CheckDigit;,spurious-spec
org.apache.commons.validator.routines.CodeValidator.getRegexValidator()Lorg/apache/commons/validator/routines/RegexValidator;,org.apache.commons.validator.routines.CodeValidator.getMaxLength()I,spurious-spec
org.apache.commons.validator.routines.CodeValidator.getRegexValidator()Lorg/apache/commons/validator/routines/RegexValidator;,org.apache.commons.validator.routines.CodeValidator.getMinLength()I,spurious-spec
org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Date;,org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Date;,spurious-spec
org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Date;,org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Date;,spurious-spec
